id,title,popularity,date,vote_count,vote_average,overview,poster_path
4599,Raising Helen,14.595,2004-05-27,518,6.1,,/lH36r2wRRu7QRBSY0DYooVFAoYW.jpg
387592,アーリーマン 〜ダグと仲間のキックオフ!〜,17.087,2018-01-26,545,6.1,恐竜たちが隕石の衝突で滅亡した直後、運良く難を逃れた原始人たちは隕石の残骸で遊び始めた。それは洗練されたものではなかったが、サッカーが生み出された瞬間でもあった。それから数百万年が経過した。主人公のダグは部族の仲間たちと楽しく暮らしていたが、文明の足音は着実に近付いていた。ある日、ヌース率いる都市国家の軍勢が谷に襲来し、ダグたちは為す術もなく故郷を追われることになった。仲間たちが悲嘆に暮れる中、勇敢なダグはペットのホッグノブと共に故郷へ帰還する道を模索していた。ひょんなことから、ダグはヌースがサッカー好きであることを知り、故郷をめぐってサッカーでの勝負を挑むことにした。,/hXukFwTKOe7izDsf3ZOdeYikRxF.jpg
331313,Keeping Up with the Joneses,16.615,2016-10-20,1497,6.1,,/yvWcTrRCzE4C2hkd2wV4erPuKCn.jpg
316023,Mike and Dave Need Wedding Dates,21.346,2016-07-07,1968,6.1,,/rK0UwpiE3PSdGahfDZLCummxMwd.jpg
37786,セックス・アンド・ザ・シティ2,33.989,2010-05-26,1215,6.1,,/VF29fCNyGyZIACutBINKaNfDvB.jpg
11025,New York Minute,13.573,2004-05-07,650,6.1,,/px9hV6w6XzAjGdxCRUAUasAHQsP.jpg
1370,ランボー3／怒りのアフガン,41.723,1988-05-24,2029,6.1,タイのバンコクでひっそりと暮らすベトナム帰還兵ランボーのもとに、以前の上官トラウトマン大佐が到着し、アフガニスタンに潜入する任務を手伝うよう依頼してくる。一度は断わったランボーだが、代わりにアフガンへ向かった大佐が現地でソ連軍に拉致されてしまったと聞き、自分もアフガンへ。そこで地元の反ソ・ゲリラ、ムジャヒディンたちと協力し合いながら、大佐の救出を目指す。,/wPH6xQNLXkbxW8XZwSyEg1KvWO1.jpg
102362,デッドマン・ダウン,15.174,2013-03-08,1077,6.1,【ミレニアム ドラゴン・タトゥーの女】のニールス・アルデン・オプレヴ監督がコリン・ファレル主演で描くリベンジアクション。妻子を殺されたヒットマンと交通事故で消えない傷を負った女性が出会い、「復讐」という絆で結ばれていくが…。,/8xWo2WE36JdBwlCmwvXM4bb5rBg.jpg
429351,ホース・ソルジャー,72.83,2018-01-16,2016,6.1,2001年9月11日のその翌日、ミッチ・ネルソン大尉は、最も危険な対テロ戦争の最前線部隊に志願し、特殊作戦の隊長に任命される。わずか12人でアフガニスタンへ乗り込み、反タリバンの地元勢力を率いるドスタム将軍と手を結び、テロ集団の拠点マザーリシャリーフを制圧するのだ。だが、現地に着いた彼らに、次々と予期せぬ危機が襲いかかる。敵の数はまさかの5万人、しかも彼らは米兵の命に高額の懸賞金をかけていた。さらに、将軍から険しい山岳地帯で勝利を収めるための最大の武器は、ほとんどの隊員が1度も乗ったことのない“馬”だと言い渡される。,/jCdNWebcTOgnjvqTqu2Dh5pZm0V.jpg
49520,チェンジ・アップ/オレはどっちで、アイツもどっち!?,23.934,2011-08-05,1991,6.1,「ハングオーバー！　消えた花ムコと史上最悪の二日酔い」の脚本コンビ、ジョン・ルーカスとスコット・ムーアが贈る入れ替わりコメディ。出演はライアン・レイノルズとジェイソン・ベイトマン。ある日、スポーツバーで酒を酌み交わした2人。お互いの生活を羨ましく思い、入れ替わりたいと語り合う彼らだったが、何気なく同時に唱えたその希望が、一夜明けると現実になっていた…。,/ofTm5S0IE31iem9bTYNK934mzLL.jpg
22824,The Fourth Kind,24.043,2009-11-06,1092,6.1,,/vfnsGUwurUQqlpvArBvUVc9rYXa.jpg
10720,恋は邪魔者,14.299,2003-05-08,510,6.1,舞台は1960年代のニューヨーク。新進女流作家・バーバラの女性解放本が大ヒットし、その煽りを受けたプレイボーイのキャッチャーは、バーバラに恋の罠を仕掛けるが……。レニー・ゼルウィガー×ユアン・マクレガー共演のラヴ・コメディ。,/ojZRzeDlZVqqss9nS0f6VuxddLe.jpg
11099,ファイナル・カット,13.26,2004-10-15,443,6.1,,/btgoWLl4vp6tN8RqYaXhEvV0pU9.jpg
395990,デス・ウィッシュ,53.188,2018-03-02,1863,6.1,警察の手に負えない犯罪都市となったシカゴで救急患者を診る外科医ポール・カージー。ある日、何者かが家族を襲撃。妻は殺され、娘は昏睡状態になってしまう。失意の中、日々を過ごす中で善良な市民が死に、悪人の命を救わねばならないこともある医者という立場にも疑問を感じ始める。そして、犯罪が溢れかえり一向に進まない警察の捜査。この状況に怒りの頂点に達したポールは自ら銃を手に、犯人抹殺のため危険な街へと繰り出し始める。悪人には、問答無用。復讐をきっかけに街の悪を一掃する“死神”と呼ばれる救世主へと変貌を遂げていく─。外科医から処刑人へと変ぼうをとげる男のハード・リベンジ・アクションが今、幕を開ける！！,/kxYQ2s9h76b4LdER4NbK6uBxdhh.jpg
33909,ウォール・ストリート,14.709,2010-09-02,1063,6.1,2001年、8年の服役を終えたゴードン・ゲッコー。カリスマ投資家の面影は消え、すっかり過去の人と成り果てていた。2008年、勤め先が経営破たんに追い込まれた電子取引トレーダー、ジェイコブ・ムーアは恋人ウィニーの父親であるゲッコーに近づき、ある提案を持ちかける。,/i9DFTWbD6mpM6UT3HlzZwlA92l4.jpg
55846,ブリッツ,31.371,2011-05-20,1066,6.1,ロンドン市内で警官ばかりを狙う連続殺人事件が発生。正義感が強いあまり、犯罪者に対し手荒な制裁も辞さない熱血刑事ブラント（ジェイソン・ステイサム）を追う新聞記者はある情報を入手するが、その情報提供者ワイス（アイダン・ギレン）こそが殺人鬼、通称ブリッツであることを知る。ブラントの師や同僚たちを次々と手に掛けたワイスの最終的な標的は、ブラントだった……。,/ouRFC6vm4tpPYM9wwS0K7mpvOAE.jpg
10395,Wolf,13.679,1994-06-17,594,6.1,,/8ocZb9x6rN82i8ZzZ05j1vWKVOC.jpg
331,ジュラシック・パーク3,1.4,2001-07-18,5048,6.1,シリーズ第3弾。パラセーリング中に遭難した少年を助けるため捜索チームがある島に向かった。しかし、そこはあの恐竜たちが棲息する島のすぐ近くだった。かつて、恐竜の島で恐怖の体験をしたグラント博士。不本意ながらもチームに同行するハメになった彼の不安は案の定的中し、今までに見たこともない巨大で凶暴な恐竜と対峙することに……。,/xyxqgEuxmxOj3mZ3tPSzgqpCBi7.jpg
454294,The Kid Who Would Be King,13.936,2019-01-16,495,6.1,,/aWENxGrJmXmHvifG6x2aYnpovXI.jpg
9298,Ali G Indahouse,14.263,2002-03-21,919,6.1,,/pjKvQrVpekshVM6DUDOt3ImhAVH.jpg
12154,スリーメン  &  ベビー,10.702,1987-11-27,660,6.1,,/oYetboAljWR2N5A7MU3i63DvUtd.jpg
533642,チャイルド・プレイ,39.713,2019-06-19,1244,6.1,引っ越し直後で近所に友達がいない少年、アンディ(ガブリエル・ベイトマン)は、誕生日に母親(オーブリー・プラザ)からバディ人形をもらう。その人形は最先端テクノロジー企業・カスラン社の新商品で、音声認識やセンサー付きカメラなど高度な機能を備えていた。人形は“チャッキー”と名乗り、アンディに一番の親友だと話し掛ける。しかしこの人形は欠陥品だった。,/IJRXwDgvSd5SBkJiChKbPYUPEH.jpg
192102,ラストミッション,19.712,2014-02-14,1615,6.1,CIAエージェントのイーサン・レナーは任務中に病で倒れ、医師から余命3カ月を宣告される。残された時間を別れた家族と過ごそうと決め、パリを訪れたイーサンだったが、思春期の娘ゾーイとの溝は深まるばかり。そんな時、謎の女エージェントのヴィヴィが、イーサンの病気に効果のある試験薬を提供するかわりに、現役最後の仕事として凶悪なテロリスト抹殺の任務を引き受けてほしいとと持ちかける。,/sliYPOgeUuf62qktgXbfMBmYvj1.jpg
320288,X-MEN：ダーク・フェニックス,211.642,2019-06-05,4302,6.1,特別な能力を持つミュータントたちが人類を守ろうと戦いを続けてきたチーム“X－MEN”。だが、宇宙で起きたある事故を解決するためのミッションで、“X－MEN”の女性メンバー、ジーンは謎の熱放射を浴びた結果、彼女の中で悪の人格“ダーク・フェニックス”が覚醒してしまい、彼女は人類全体を絶滅させかねないほど危険な存在になっていく。“X－MEN”の指導者プロフェッサーXはジーンを窮地から救おうとする。,/wmVIBifGuJtH3sLhHmMAVgY96lh.jpg
109418,Grown Ups 2,60.784,2013-07-11,2930,6.1,,/5vLeJchL3zosBj10CJP1h54xyBs.jpg
15657,ターザン2,24.434,2005-06-13,798,6.1,ジャングルにジェーン達がやってくるずっと前、ターザンがまだほんの小さな男の子だった頃。独りだけ姿が違う上、走るのも木登りも他の子たちほどうまくできないターザンは、トラブルばかり起こしていた。育ての母カーラは、そんなターザンをいつでも優しく守ってくれましたが、ある日、谷底に落ちそうになったターザンを助けようとしたカーラが、大怪我を負ってしまいます。自分のせいで母を危険な目に合わせてしまったと思い悩んだターザンは、群れを離れ当てもなく走り出す。ジャングル奥深くへ進む少年ターザンを待ち受けていたのは、今までに体験したこともなかったスリルいっぱいの大冒険だった。,/akyZuA0YS36nMk8zFeeYwX7zyn2.jpg
9610,キング・オブ・デストロイヤー/コナンPART2,19.922,1984-06-29,974,6.1,強力なタラミス女王は、コナンに最愛の死の王国から彼女を返すことを約束しますが、条件を課します。彼女は、彼に貴重な石と美しい若い王女で覆われた伝説の角を持って来なければなりません。 コナンが無視しているのは、女王がホーンを使って眠っている神ダゴスを目覚めさせ、若い王女を犠牲にしたいということです。 致命的で超自然的な敵に直面したコナンは、タラミス、さらには神ダゴスさえも倒すために、善の力を召喚しなければなりません。,/tYtWSH9mq6YoIOAyZtluHnzbPvE.jpg
8090,ブラックサイト,13.231,2008-01-22,552,6.1,アメリカオレゴン州ポートランドで起きた悪夢。FBIサイバー捜査官ジェニファーが捜査する闇サイトは、人々のアクセス数によって人を死に至らしめる殺人中継サイト。ネット上に映る捕らえられた被害者。彼らの生死を決めるのは、罪悪感もなく、一瞬でサイトにアクセスできる世界中の66億人の人々だ。その“好奇心”を利用して、自分の手を汚さずに殺人を完結させる知的サイコキラーの目的は?遂に犯人の手がかりをつかんだジェニファーに、魔の手が迫る!,/ySUwDRDEn01lKIMPQorpFCMLWqE.jpg
2665,フライングハイ2／危険がいっぱい月への旅,12.135,1982-12-10,676,6.1,航空パニックものをパロったシリーズ第2弾。ZAZの面々は今回タッチしていない。月世界に向けて飛び立ったスペースシャトルを道具に、様々な映画のパロディやギャグを満載しておくる。,/5nBnmNmmBCsdkB2uxPMcm1nfrnc.jpg
65759,ハッピーフィート2 踊るペンギンレスキュー隊,29.15,2011-11-18,1064,6.1,南極。皇帝ペンギンのマンブルは《ハッピーフィート》の異名を取るタップダンスの達人として知られていたが、彼の幼い息子エリックはダンスが大の苦手。あるとき、とうとう家出したエリックは、アデリーペンギンの集落で空を飛べる不思議なペンギン、スヴェンと出会う。不可能を可能にしたスヴェンに魅了されるエリック。そんな矢先、氷山の衝突によって皇帝ペンギンの国が陥没し、仲間たちが閉じ込められる大事件が発生する。,/cHYqHESNaUVMIRrz44u8IvGTi50.jpg
45658,Everything Must Go,11.599,2011-05-13,401,6.1,,/n4wMD3LHyo3nYZNWEOGLzgdyWjX.jpg
13474,P2,69.423,2007-11-09,521,6.1,,/aN04KOJkoC13e1nbaEvkaTIyW9p.jpg
10185,The Midnight Meat Train,16.068,2008-08-07,695,6.1,,/dgZ16kqpk1SdvKhjBPq1m5NLSOI.jpg
527261,The Silence,20.268,2019-05-16,950,6.1,,/lTVOquzxw2DPF3MKuYd1ynz9F6H.jpg
261392,エージェント・ウルトラ,22.155,2015-08-19,2188,6.1,片田舎のコンビニでバイトをしているダメ青年マイクは、一緒に住んでいる恋人フィービーとハワイ旅行に出て結婚を申し込もうと決意する。だが、出発前にパニック発作を起こして旅行は中止に。ある日、彼は店に乱入してきた暴漢たちを無意識のまま瞬殺してしまう。それを機に、マイクがCIAの極秘マインドトレーニング計画で育成されたエージェントであったことが判明。やがて計画の封印を進めるCIAから次々と刺客を放たれ、フィービーを誘拐されてしまう。,/8vnBYwL41ugHPFnaTPCEpjpajpF.jpg
36670,ネバーセイ・ネバーアゲイン,14.993,1983-10-07,906,6.1,世界は冷戦真っ只中。ジェームズ・ボンドの007復帰トレーニングから物語は始まる。マティーニとフォアグラ、キャビアで怠惰になった身体を鍛えなおすことを新着したMに命令された007。たまたま本部から斡旋されたロンドン郊外の治療施設でボンドはスペクターの女殺し屋ファティマ、そしてアメリカ空軍に所属するジャックの秘密特訓を目撃する。そしてその数日後、ジャックは米空軍より核弾頭搭載巡航ミサイルを2機盗むことに成功する。  この事件を追うボンドは地中海へ向かい、世界的な大富豪のラルゴをマークする。世界の海を豪華クルーザー「空飛ぶ円盤号」（クルーザー全長87m、アドナン・カショーギ所有）で移動しながら慈善活動を行なうビジネスマンだが、裏の顔は秘密結社スペクターのNo.1（スペクターNo.2＝首領は白猫を抱くブロフェルド）であった。そして彼のそばにはジャックの妹であるドミノがいた。,/36FUOIWAGIiZddBdgpd1UJpH1fp.jpg
11228,デイライト,13.366,1996-12-06,1007,6.1,ニューヨークとニュージャージー州を結ぶ海底トンネルで、ある日の夕刻、危険な産業廃棄物を満載したトラックに暴走車が激突し、トンネル内は一瞬にして炎に包まれる。大勢の死傷者が出る中、現場に居合わせたタクシードライバーで元EMS隊長だったラトゥーラは、閉じ込められた人々を救出すべく、現場のEMS隊の隊長と話をつけようとするが、かつてEMS隊に所属していた時期に死者を出した経緯もあるラトゥーラは相手にされない。しかし、諦めきれないラトゥーラは副隊長のフランクと相談し、その海底トンネルの換気口からの進入をこころみる。,/a4W0QmwlOEKMlvVH4O6ICaN7Kcy.jpg
9619,ダンテズ・ピーク,21.581,1997-02-07,1185,6.1,死火山“ダンテズ・ピーク”を調査しにやって来た火山学者ハリーは、調査の末、地殻変動の兆候を発見した。仲間の研究者たちに知らせたものの信じてもらえなかった彼は、市長のレイチェルのもとに押しかける。上司の反対を押し切って、避難を勧告するハリー。だがついに、大地震が起こってしまった。しかしそれも、大噴火の前触れにすぎなかったのだ……。,/chApdYLprUhuAVpeBXn2Ytytyo6.jpg
9257,S.W.A.T.,25.59,2003-08-08,1724,6.1,70年代の米人気テレビシリーズ「特別狙撃隊S.W.A.T.」を下敷きに、警察の特殊部隊S.W.A.T.の活躍を描いたポリス・アクション。数ヶ月前、ロス市警のS.W.A.T.隊員ストリートと相棒ギャンブルは、作戦実行中のギャンブルの判断ミスによってS.W.A.T.を追放される。処分に納得できないギャンブルが警察を去る一方で、再帰を願い甘んじて左遷を受けるストリート。そして今、彼はホンド巡査部長率いる新チームのメンバーに選ばれ、過酷な訓練を乗り切り、晴れてS.W.A.T.に復帰した。やがてその新チームに麻薬王アレックス護送の命令が下るが…。,/pHtL92CUUOtM24GY7tjnBgnU7a6.jpg
290764,Tracers,35.041,2015-01-15,898,6.1,,/4JZ5XlgOuyPN3yHePbvWOSj2FrV.jpg
38073,Going the Distance,14.616,2010-08-27,540,6.1,,/tTllmSew3nsizpzWNWKUkOuANhm.jpg
10353,Les visiteurs : Les couloirs du temps,11.489,1998-02-11,721,6.1,,/mciTsVi3m39crgQWUkktsu9cmgF.jpg
9103,The Quest,17.389,1996-04-19,421,6.1,,/xMDo0ewl6XMZei44UNGMfho6eBq.jpg
419479,The Babysitter,29.284,2017-10-13,2471,6.1,,/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg
366514,Un homme à la hauteur,8.628,2016-05-04,551,6.1,,/maKKQaOYfgdos5aiIHu0MR7Yacy.jpg
26691,Neuilly sa Mère !,8.055,2009-08-12,739,6.1,,/XLNEeGnPhazwU0GuEuJMShGUvS.jpg
335866,Circle,12.304,2015-05-28,1336,6.1,,/hbIL53MdZFJXsgxXaSOVuApWTs8.jpg
7520,カクテル,14.695,1988-07-29,936,6.1,一獲千金を夢見るバーテンダーが、真実の愛に目覚めるまでを描いた青春映画。軍隊を除隊したブライアンはエリートビジネスマンになろうとニューヨークに降り立った。しかし学歴のない彼を雇う企業はどこにも無く、通りすがりにバーの求人をみつけアルバイトをしながら大学に通う事にするが……。,/c3ZNut5BHMAXcLXwYHkq3dA0Hmz.jpg
19959,サロゲート,16.694,2009-09-24,2322,6.1,人間が自宅にいるまま、身代わりロボット“サロゲート”を遠隔操作して外で働かせるのが一般化した近未来。犯罪、伝染病、人種差別が激減し、人類は理想的な社会を実現したかに見えるが、サロゲート排斥運動を続ける人々は独立区を築いている。FBI捜査官グリアーと女性の相棒ジェニファーもサロゲート同士でコンビを組んで働くが、サロゲート2体が破壊された事件の捜査へ。なんと2体とも持ち主は自宅で怪死を遂げていた。,/wJvCuNZgLTwuFehy0H792Kugxvt.jpg
14008,Cadet Kelly,14.733,2002-03-07,442,6.1,,/lcxxJqPSTtoyvwXnr7c4Gy2Irxo.jpg
2057,Original Sin,19.544,2001-05-08,571,6.1,,/xvTtsdvvVr1NYlVJxWZibzhaEt5.jpg
302156,クリミナル 2人の記憶を持つ男,16.105,2016-04-07,1230,6.1,アメリカ軍の核ミサイルを遠隔で操作することが可能なハッカー、ダッチマンの居場所をただ一人知るCIAエージェントのビリーが、任務中にこの世を去る。手掛かりにすべく、ビリーの記憶が死刑囚のジェリコ・スチュアートの脳に移植されることになる。凶悪犯である自身とエージェントのビリーの二つの人格がせめぎ合う中、ジェリコは記憶が消える48時間以内にテロを防ぐため孤独な闘いに没入していく。,/7DhJwxRnMic8k2G1HUE4BgJgXbz.jpg
197796,美女と野獣,11.122,2014-02-12,1640,6.1,裕福な商人だった父が財宝を積んだ船を嵐で失い破産、娘のベル(レア・セドゥ)たちは都会の贅沢な暮らしに別れを告げ、田舎へと引っ越すことになった。母亡き後、わがままに育てられた3人の兄と2人の姉は田舎暮らしに不満を募らせるが、ベルは家族が一緒にいるだけで幸せだった。そんなある日、船が一隻だけ見つかったという報せが入り、父は喜び勇んで街へ駆けつけるが、借金のカタに船を奪われてしまう。失意の帰り道、吹雪に見舞われ死に瀕した彼は森の奥にたたずむ古城を発見。城の中に入ると、豪華な食事やワイン、そして家族が望んでいたドレスや宝飾品の山がそこにあった。,/lRdExxz6kfXVhE8QX3ytkI2Uwuo.jpg
27022,魔法使いの弟子,20.44,2010-07-13,3817,6.1,はるかな昔、偉大なる善の魔法使いマーリンと邪悪な魔法使いモルガナとの死闘が繰り広げられ、マーリンはついにモルガナを封印する。だがマーリンは自らも傷つき、いつか現われる後継者によって戦いは真に決着すると予言を残して世を去る。マーリンの弟子バルサザールは予言の後継者を1000年待ち続け、ようやく現代のニューヨークでその人物を見つけ出す。だが、その後継者とはデイヴという何をやっても冴えない青年だった。,/xmiqeCZB5OVqQteLbvqIsuGraAd.jpg
10547,アライバル／侵略者,15.742,1996-05-31,480,6.1,宇宙観測所に務める科学者ゼインは、ある夜、正体不明の電波をキャッチする。地球外生命の証拠に間違いないとデータをNASAに提出するが、ボスであるゴーディはそれを黙殺し、ゼインも突然解雇されてしまう。納得のいかないゼインは自宅に観測所を作り、隣に住む黒人の少年キキと共に観測を続け、その電波がメキシコから発している事を突き止めた。到着した現地で謎の男に命を狙われながらも、ゼインは山奥に存在するオムニテック社の巨大プラントに行き当たる。,/a1mNPXZWPBjmh5gUPBDE48L6UNw.jpg
460846,Security,30.11,2017-03-04,504,6.1,,/9FN5n8wGYrfSJaKGF9uObdKimIh.jpg
262841,モンスタートラック,26.706,2016-12-26,597,6.1,高校生のトリップは、故郷の田舎町を出ることを夢見て、おんぼろトラックをこつこつ修理していた。一方、郊外では大企業による強引な石油採掘が進められており、作業の中で地下水脈で暮らす未知の巨大生物が地上に押し出されてしまう。そのうち1匹が逃げ出し、騒動を起こしながらトリップのトラックに逃げ込むことに。やがてその生物に気付いたトリップは驚きながらもそれを“クリーチ”と名付け、いつしか友情を育む。,/pCvP7Fo8aH3FDYKNCF6zyfvJeB8.jpg
13252,Cleaner,14.274,2007-09-11,497,6.1,,/tsFKQu5HXWfbZX64m3BTNaRpXGp.jpg
12088,フォートレス 未来要塞からの脱出,14.238,1992-09-30,410,6.1,,/evjpqWPUY4VpOdyLpeRfkGU8DiR.jpg
951,キンダガートン・コップ,7.653,1990-12-21,1678,6.1,,/nKnHWwkXyvhzCYWm3FyRAv3qBrl.jpg
471014,ホイールマン 〜逃亡者〜,28.429,2017-10-20,414,6.1,犯罪者の逃走を請け負うドライバーが受けた奇妙な着信。それは、長く危険な一夜の幕開けだった。とっさの機転とハンドルさばきで、この危機を切り抜けられるか。,/yeHRsKOlNDsbEIALS1ve6S42Nl6.jpg
6520,トゥルー・ナイト,15.208,1995-07-07,795,6.1,アーサー王と円卓の騎士たちによって治められていたイングランドの理想郷キャメロット。若く美しいレディ・グィネヴィアは、英雄アーサー王の妃となるためにキャメロットへやって来る途中、王の仇敵マラガント一派に襲われる。危機一髪の彼女を救ったのは、自由と冒険を求めて山河をさすらう若き剣士ランスロット。やがてキャメロットへ向かったランスロットは、王への忠誠を誓い円卓の騎士として迎えられ、最強にして最も信頼の厚い“トゥルーナイト（真実の騎士）”となるが……。,/utgvaW39f6z5v83XDVbnmZvfejN.jpg
423949,ユニコーン・ストア,15.112,2017-09-11,657,6.0,,/rGe3eWy3F3qggDZMc86bASN4I7C.jpg
35056,Date Night,16.092,2010-04-08,2142,6.0,,/oXwpl4mdd8MYPkUMggREzSf9c5R.jpg
363126,Berlin Syndrome,15.436,2017-04-20,464,6.0,,/qvJeDDYKlfvtYayfOj5sAUXxUju.jpg
342521,キアヌ,12.35,2016-04-21,784,6.0,恋人に振られて失意の底にいた冴えない男性レルは、自宅にやって来た子猫にひと目で魅了され、キアヌと名付けて一緒に暮らしはじめる。ところがある日、レルの家に強盗が入り、キアヌが誘拐されてしまう。レルは愛するキアヌを取り戻すべく、従兄弟のクラレンスと共に殺し屋に成りすましてギャング団に潜入。しかしキアヌのあまりの可愛らしさに奪い合いがはじまり、ついには飼い主の座をめぐってギャングどうしの抗争が勃発してしまう。,/zztcso1bq32yzns0RI7fWYGF6yS.jpg
335796,ウィジャ ビギニング ～呪い襲い殺す～,20.863,2016-10-20,1841,6.0,,/cAZk4y7JZswALX6nTf5KXNjPMUE.jpg
9029,ベガスの恋に勝つルール,22.497,2008-05-07,2227,6.0,フィアンセにフラれたキャリアウーマン、ジョイは（キャメロン・ディアス）は親友とともにラスベガスへ。そこで意気投合したジャック（アシュトン・カッチャー）と、いつの間にか結婚してしまう。正気に戻った2人は結婚を無効にしようとするが、そんな中カジノで300万ドルを稼ぎ、互いに大金の所有権を主張することに……。,/9Gkpxut2uDUheRF8DoUDSu9QH9N.jpg
474764,ロッジ -白い惨劇-,26.729,2020-01-16,590,6.0,,/yake2myhbW7c6dKbmwYDy1i40bm.jpg
152792,デビルズ・ノット,12.931,2013-05-09,445,6.0,1993年のアメリカ合衆国アーカンソー州ウェスト・メンフィス。5月のある日、三人の児童が行方不明となり、後に無残な死体となって発見された。後に地元警察は、容疑者として三人のティーンエイジャーを逮捕する。三人はオカルトとヘヴィメタルが好きな地元の問題児たちで、悪魔崇拝者による猟奇殺人と決め付けた地元警察は、無罪を主張する彼らを強引な手法で追い詰めていくのだった。一方、そんな警察の捜査に疑念を抱いた私立探偵のロン・ラックスは独自に調査に乗り出す。また、被害児童の母親の一人であるパム・ホッブスも、真犯人は別にいるという疑念を次第に抱くようになる。,/wMsBtTfpY3xkQBi5h3hAD9ltBuF.jpg
50725,Take Me Home Tonight,14.858,2011-03-04,488,6.0,,/uVy74s0MqFVRFKMvQYpv4jSsBtd.jpg
15648,The Perfect Man,14.165,2005-06-17,599,6.0,,/8cE4xZkmE7NkWcgNk8A6dZ7Ou6Q.jpg
10623,Cradle 2 the Grave,19.601,2003-02-28,587,6.0,,/tfY4HdwKJxkpsmpADfLrU3JWMsT.jpg
492611,The Turning,27.889,2020-01-23,560,6.0,,/uiMHiHp9eAjJty8rddoUnL9G5fU.jpg
10796,The One,21.288,2001-11-02,1045,6.0,,/gcr3t71KmeXINemMrhaGBGVJPwW.jpg
6552,アイドル ハンズ,13.765,1999-04-30,404,6.0,,/eTPD6b6Z6Cwf9L6af3b6uxXJbkE.jpg
434203,Newness,31.435,2017-11-03,433,6.0,,/iIYM07Egdt3a4JSqnjdhDZcz0dn.jpg
208134,ジャッカス/クソジジイのアメリカ横断チン道中,18.224,2013-10-22,1171,6.0,MTVの悪名高いバラエティ番組『ジャッカス』シリーズから生まれた“珍”感覚ロードムービー。スケベなアーヴィングじいさんと、生意気な孫ビリー。ビリーの父親を探すため、やりたい放題のアメリカ横断二人旅が幕を開ける。,/j47MMp6SVAZUmXRKMKA57Cgx0Yq.jpg
10022,キャプテン・ウルフ,24.038,2005-03-04,2253,6.0,,/brkyQKNcaVNWGsCBCW5bKy9zVeW.jpg
479455,メン・イン・ブラック：インターナショナル,137.116,2019-06-12,3131,6.0,黒いサングラスでブラックスーツに身を包み、地球上に生息するエイリアンの監視・取り締まりを行う最高機密機関「メン・イン・ブラック」(MIB)。エリート新人女性エージェントMは、ロンドン支部でイケメンチャラ男だが敏腕のエージェントHとチームを組み、MIB内部に潜伏するスパイを摘発する任務にあたる。エージェントの姿に化けたエイリアンを探す為、イギリス、フランス、モロッコと世界各国で捜査を進める二人に危機が迫っていた。スパイが仕掛けた裏工作により、逆に二人はMIBから追われる身となってしまう―。,/l1clcbrfS25lbyMYebQg9ZEIr9f.jpg
66129,Les Tuche,11.426,2011-06-30,1000,6.0,,/3VBvb8DNXEpGc7j22kgYlgyrhcs.jpg
1620,ヒットマン,30.0,2007-11-21,2317,6.0,,/s2MljXzJpHofSJA0OIhvlDWGR8a.jpg
274855,ジオストーム,118.15,2017-10-13,3408,6.0,天候を意のままにできる宇宙ステーションが開発された近未来、地球は未曾有の自然災害に襲われることがなくなる。ところが運用開始から2年後、宇宙ステーションがウイルス感染して暴走し各地で異常気象を引き起こしてしまう。巨大災害が同時多発的に起きる地球壊滅災害“ジオストーム”の発生を防ぐため、宇宙ステーションの開発者ジェイクと彼の弟マックスが立ち上がる。,/rPqILN9U0rzh80TXGKQ0bn4O8gu.jpg
4515,大いなる陰謀,11.748,2007-10-22,501,6.0,,/tpwq5AHgj13uBE06B07xWqWQV5i.jpg
55779,ファイナル・デッドブリッジ,39.761,2011-08-12,2291,6.0,主人公のサムたちは会社の研修旅行の中、工事が続いている巨大な吊り橋をバスで渡ろうとしていた。 その瞬間、サムは自然災害により突如として橋が崩れ落ち、同僚や上司が次々と死んでいく凄惨な予知夢を見る。 パニックに陥ったサムは周りに危険を知らせると、恋人モリーを連れ橋から避難、彼らを含め8人の社員が奇跡的に事故から生き延びる。 ところが、それは新たな惨劇の始まりであった･･･。,/Akx1Po4ZLetOWfYJhQf75tbhTtK.jpg
9730,13日の金曜日・完結編,46.018,1984-04-13,770,6.0,,/5KRBkaF6PdorcFjWiDY4tJy67Jf.jpg
48572,Red State,13.517,2011-08-19,636,6.0,,/9OKTGvaDjkJmNhT2H7NBHmvVR5M.jpg
228165,スポンジ・ボブ 海のみんなが世界を救Woo！,45.089,2015-01-28,1716,6.0,ボブが働くバーガーショップ“カニカーニ”にある秘密のレシピが、邪悪な海賊バーガー・ビアードに盗まれた。レシピの盗難でバーガーが作れなくなり、海底都市ビキニタウンは大混乱に陥る。ボブは大親友のヒトデのパトリックや、お隣さんのタコであるイカルド、リスの女の子サンディ、そして、カニカーニのオーナーであるカーニらとともに、海賊を追いかけて地上の世界へ。すると海賊はなんと自分のバーガー店を開いていた。,/26AfUI5aGcqQM7ui7ken8HFAU9V.jpg
